pippenId,pippenCreatedAt,tripId,tripRouteId,tripDirectionId,tripStartTime,tripStartDate,vehicleTimestamp,vehicleLabel,vehicleID,vehicleLat,vehicleLong,vehicleBearing,vehicleStopSequence,vehicleStopID,vehicleCurrentStatus
17799,2023-09-17T22:47:44.96753Z,12748594,2,0,,,1694990847,FX2 To Portland,4531,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
17805,2023-09-17T22:47:44.990574Z,12748593,2,0,,,1694990859,FX2 To Portland,3736,45.504574,-122.477066,270,8,14235,STOPPED_AT
17807,2023-09-17T22:47:44.995718Z,12748128,2,0,,,1694990832,FX2 To Gresham,3931,45.50412,-122.51725,88,30,13881,IN_TRANSIT_TO
17808,2023-09-17T22:47:44.998255Z,12748597,2,0,,,1694990847,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
17809,2023-09-17T22:47:45.000818Z,12748590,2,0,,,1694990844,FX2 To Portland,4016,45.504807,-122.639114,270,32,1442,IN_TRANSIT_TO
17817,2023-09-17T22:48:00.316491Z,12748592,2,0,,,1694990874,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
17819,2023-09-17T22:48:00.321844Z,12748591,2,0,,,1694990865,FX2 To Portland,3321,45.50449,-122.56757,243,21,13298,STOPPED_AT
17820,2023-09-17T22:48:00.324393Z,12748589,2,0,,,1694990871,FX2 To NW 5th & Hoyt,4509,45.508053,-122.67852,264,37,3398,IN_TRANSIT_TO
17821,2023-09-17T22:48:00.327184Z,12748132,2,0,,,1694990877,FX2 To Gresham,4512,45.509888,-122.68239,200,8,3397,IN_TRANSIT_TO
17822,2023-09-17T22:48:00.329802Z,12748588,2,0,,,1694990868,FX2 To NW Irving & 5th,4514,45.5257,-122.67655,358,42,9300,STOPPED_AT
17823,2023-09-17T22:48:00.332737Z,12748133,2,0,,,1694990877,FX2 To Gresham,4517,45.527634,-122.67556,178,1,9302,STOPPED_AT
17824,2023-09-17T22:48:00.335398Z,12748129,2,0,,,1694990862,FX2 To Gresham,4518,45.50408,-122.53512,89,28,1386,IN_TRANSIT_TO
17825,2023-09-17T22:48:00.338003Z,12748131,2,0,,,1694990868,FX2 To Gresham,4520,45.50529,-122.65688,100,10,1375,IN_TRANSIT_TO
17827,2023-09-17T22:48:00.342806Z,12748594,2,0,,,1694990877,FX2 To Portland,4531,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
17834,2023-09-17T22:48:00.359307Z,12748593,2,0,,,1694990859,FX2 To Portland,3736,45.504574,-122.477066,270,8,14235,STOPPED_AT
17836,2023-09-17T22:48:00.364532Z,12748128,2,0,,,1694990865,FX2 To Gresham,3931,45.504196,-122.51162,88,31,1400,IN_TRANSIT_TO
17837,2023-09-17T22:48:00.366862Z,12748597,2,0,,,1694990877,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
17838,2023-09-17T22:48:00.369352Z,12748590,2,0,,,1694990874,FX2 To Portland,4016,45.504807,-122.639885,270,32,1442,STOPPED_AT
17846,2023-09-17T22:48:15.666233Z,12748592,2,0,,,1694990874,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
17848,2023-09-17T22:48:15.671327Z,12748591,2,0,,,1694990865,FX2 To Portland,3321,45.50449,-122.56757,243,21,13298,STOPPED_AT
17849,2023-09-17T22:48:15.673753Z,12748589,2,0,,,1694990871,FX2 To NW 5th & Hoyt,4509,45.508053,-122.67852,264,37,3398,IN_TRANSIT_TO
17850,2023-09-17T22:48:15.676069Z,12748132,2,0,,,1694990877,FX2 To Gresham,4512,45.509888,-122.68239,200,8,3397,IN_TRANSIT_TO
17851,2023-09-17T22:48:15.67848Z,12748588,2,0,,,1694990868,FX2 To NW Irving & 5th,4514,45.5257,-122.67655,358,42,9300,STOPPED_AT
17852,2023-09-17T22:48:15.680936Z,12748133,2,0,,,1694990877,FX2 To Gresham,4517,45.527634,-122.67556,178,1,9302,STOPPED_AT
17853,2023-09-17T22:48:15.683373Z,12748129,2,0,,,1694990892,FX2 To Gresham,4518,45.504066,-122.53207,90,28,1386,IN_TRANSIT_TO
17854,2023-09-17T22:48:15.685678Z,12748131,2,0,,,1694990868,FX2 To Gresham,4520,45.50529,-122.65688,100,10,1375,IN_TRANSIT_TO
17856,2023-09-17T22:48:15.690231Z,12748594,2,0,,,1694990877,FX2 To Portland,4531,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
17863,2023-09-17T22:48:15.706782Z,12748593,2,0,,,1694990892,FX2 To Portland,3736,45.504574,-122.477066,270,8,14235,STOPPED_AT
17865,2023-09-17T22:48:15.71173Z,12748128,2,0,,,1694990865,FX2 To Gresham,3931,45.504196,-122.51162,88,31,1400,IN_TRANSIT_TO
17866,2023-09-17T22:48:15.714277Z,12748597,2,0,,,1694990877,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
17867,2023-09-17T22:48:15.717479Z,12748590,2,0,,,1694990892,FX2 To Portland,4016,45.504807,-122.640236,270,33,14243,IN_TRANSIT_TO
17876,2023-09-17T22:48:31.008759Z,12748592,2,0,,,1694990904,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
17878,2023-09-17T22:48:31.014057Z,12748591,2,0,,,1694990895,FX2 To Portland,3321,45.504517,-122.57059,271,22,1501,IN_TRANSIT_TO
17879,2023-09-17T22:48:31.016467Z,12748589,2,0,,,1694990901,FX2 To NW 5th & Hoyt,4509,45.508003,-122.68093,272,38,13780,IN_TRANSIT_TO
17880,2023-09-17T22:48:31.018937Z,12748132,2,0,,,1694990907,FX2 To Gresham,4512,45.509888,-122.68239,200,8,3397,IN_TRANSIT_TO
17881,2023-09-17T22:48:31.021063Z,12748588,2,0,,,1694990898,FX2 To NW Irving & 5th,4514,45.526936,-122.67659,358,43,3007,IN_TRANSIT_TO
17882,2023-09-17T22:48:31.023433Z,12748133,2,0,,,1694990907,FX2 To Gresham,4517,45.527634,-122.67556,178,1,9302,STOPPED_AT
17883,2023-09-17T22:48:31.025756Z,12748129,2,0,,,1694990892,FX2 To Gresham,4518,45.504066,-122.53207,90,28,1386,IN_TRANSIT_TO
17884,2023-09-17T22:48:31.028178Z,12748131,2,0,,,1694990898,FX2 To Gresham,4520,45.504852,-122.6537,90,10,1375,IN_TRANSIT_TO
17886,2023-09-17T22:48:31.03275Z,12748594,2,0,,,1694990910,FX2 To Portland,4531,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
17893,2023-09-17T22:48:31.049784Z,12748593,2,0,,,1694990904,FX2 To Portland,3736,45.504574,-122.47715,270,8,14235,STOPPED_AT
17895,2023-09-17T22:48:31.055364Z,12748128,2,0,,,1694990907,FX2 To Gresham,3931,45.50421,-122.51072,88,32,1409,IN_TRANSIT_TO
17896,2023-09-17T22:48:31.058083Z,12748597,2,0,,,1694990910,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
17897,2023-09-17T22:48:31.060535Z,12748590,2,0,,,1694990892,FX2 To Portland,4016,45.504807,-122.640236,270,33,14243,IN_TRANSIT_TO
17906,2023-09-17T22:48:46.367789Z,12748592,2,0,,,1694990904,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
17908,2023-09-17T22:48:46.372364Z,12748591,2,0,,,1694990925,FX2 To Portland,3321,45.504574,-122.57394,273,22,1501,IN_TRANSIT_TO
17909,2023-09-17T22:48:46.374834Z,12748589,2,0,,,1694990901,FX2 To NW 5th & Hoyt,4509,45.508003,-122.68093,272,38,13780,IN_TRANSIT_TO
17910,2023-09-17T22:48:46.377079Z,12748132,2,0,,,1694990916,FX2 To Gresham,4512,45.50981,-122.68243,200,8,3397,IN_TRANSIT_TO
17911,2023-09-17T22:48:46.379541Z,12748588,2,0,,,1694990898,FX2 To NW Irving & 5th,4514,45.526936,-122.67659,358,43,3007,IN_TRANSIT_TO
17912,2023-09-17T22:48:46.381906Z,12748133,2,0,,,1694990919,FX2 To Gresham,4517,45.5275,-122.67556,178,2,9301,IN_TRANSIT_TO
17913,2023-09-17T22:48:46.384089Z,12748129,2,0,,,1694990922,FX2 To Gresham,4518,45.50405,-122.529434,90,28,1386,STOPPED_AT
17914,2023-09-17T22:48:46.386522Z,12748131,2,0,,,1694990925,FX2 To Gresham,4520,45.504852,-122.65327,90,10,1375,STOPPED_AT
17916,2023-09-17T22:48:46.391145Z,12748594,2,0,,,1694990910,FX2 To Portland,4531,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
17923,2023-09-17T22:48:46.408514Z,12748593,2,0,,,1694990904,FX2 To Portland,3736,45.504574,-122.47715,270,8,14235,STOPPED_AT
17925,2023-09-17T22:48:46.413122Z,12748128,2,0,,,1694990907,FX2 To Gresham,3931,45.50421,-122.51072,88,32,1409,IN_TRANSIT_TO
17926,2023-09-17T22:48:46.415244Z,12748597,2,0,,,1694990910,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
17927,2023-09-17T22:48:46.417699Z,12748590,2,0,,,1694990922,FX2 To Portland,4016,45.504818,-122.64392,270,33,14243,IN_TRANSIT_TO
17936,2023-09-17T22:49:01.729076Z,12748592,2,0,,,1694990934,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
17938,2023-09-17T22:49:01.734733Z,12748591,2,0,,,1694990925,FX2 To Portland,3321,45.504574,-122.57394,273,22,1501,IN_TRANSIT_TO
17939,2023-09-17T22:49:01.738234Z,12748589,2,0,,,1694990931,FX2 To NW 5th & Hoyt,4509,45.508495,-122.6819,4,38,13780,IN_TRANSIT_TO
17940,2023-09-17T22:49:01.742416Z,12748132,2,0,,,1694990916,FX2 To Gresham,4512,45.50981,-122.68243,200,8,3397,IN_TRANSIT_TO
17941,2023-09-17T22:49:01.746385Z,12748588,2,0,,,1694990928,FX2 To NW Irving & 5th,4514,45.52755,-122.67662,356,43,3007,IN_TRANSIT_TO
17942,2023-09-17T22:49:01.750544Z,12748133,2,0,,,1694990919,FX2 To Gresham,4517,45.5275,-122.67556,178,2,9301,IN_TRANSIT_TO
17943,2023-09-17T22:49:01.75461Z,12748129,2,0,,,1694990922,FX2 To Gresham,4518,45.50405,-122.529434,90,28,1386,STOPPED_AT
17944,2023-09-17T22:49:01.757774Z,12748131,2,0,,,1694990925,FX2 To Gresham,4520,45.504852,-122.65327,90,10,1375,STOPPED_AT
17946,2023-09-17T22:49:01.766086Z,12748594,2,0,,,1694990937,FX2 To Portland,4531,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
17953,2023-09-17T22:49:01.793971Z,12748593,2,0,,,1694990934,FX2 To Portland,3736,45.504585,-122.4821,270,9,1423,IN_TRANSIT_TO
17955,2023-09-17T22:49:01.801943Z,12748128,2,0,,,1694990937,FX2 To Gresham,3931,45.504303,-122.50557,87,32,1409,IN_TRANSIT_TO
17956,2023-09-17T22:49:01.804777Z,12748597,2,0,,,1694990940,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
17957,2023-09-17T22:49:01.807416Z,12748590,2,0,,,1694990922,FX2 To Portland,4016,45.504818,-122.64392,270,33,14243,IN_TRANSIT_TO
17966,2023-09-17T22:49:17.109266Z,12748592,2,0,,,1694990955,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
17968,2023-09-17T22:49:17.115043Z,12748591,2,0,,,1694990955,FX2 To Portland,3321,45.504597,-122.57533,271,22,1501,STOPPED_AT
17969,2023-09-17T22:49:17.117651Z,12748589,2,0,,,1694990931,FX2 To NW 5th & Hoyt,4509,45.508495,-122.6819,4,38,13780,IN_TRANSIT_TO
17970,2023-09-17T22:49:17.119987Z,12748132,2,0,,,1694990946,FX2 To Gresham,4512,45.50802,-122.68275,89,8,3397,IN_TRANSIT_TO
17971,2023-09-17T22:49:17.12372Z,12748588,2,0,,,1694990928,FX2 To NW Irving & 5th,4514,45.52755,-122.67662,356,43,3007,IN_TRANSIT_TO
17972,2023-09-17T22:49:17.126243Z,12748133,2,0,,,1694990919,FX2 To Gresham,4517,45.5275,-122.67556,178,2,9301,IN_TRANSIT_TO
17973,2023-09-17T22:49:17.128731Z,12748129,2,0,,,1694990952,FX2 To Gresham,4518,45.50406,-122.52525,89,29,1389,IN_TRANSIT_TO
17974,2023-09-17T22:49:17.131176Z,12748131,2,0,,,1694990955,FX2 To Gresham,4520,45.504837,-122.64903,90,11,1435,IN_TRANSIT_TO
17976,2023-09-17T22:49:17.13731Z,12748594,2,0,,,1694990937,FX2 To Portland,4531,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
17983,2023-09-17T22:49:17.155886Z,12748593,2,0,,,1694990934,FX2 To Portland,3736,45.504585,-122.4821,270,9,1423,IN_TRANSIT_TO
17985,2023-09-17T22:49:17.160451Z,12748128,2,0,,,1694990937,FX2 To Gresham,3931,45.504303,-122.50557,87,32,1409,IN_TRANSIT_TO
17986,2023-09-17T22:49:17.163899Z,12748597,2,0,,,1694990940,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
17987,2023-09-17T22:49:17.166228Z,12748590,2,0,,,1694990952,FX2 To Portland,4016,45.50482,-122.6449,270,33,14243,IN_TRANSIT_TO
17996,2023-09-17T22:49:32.47458Z,12748592,2,0,,,1694990964,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
17998,2023-09-17T22:49:32.479979Z,12748591,2,0,,,1694990970,FX2 To Portland,3321,45.504604,-122.57572,271,23,1499,IN_TRANSIT_TO
17999,2023-09-17T22:49:32.482446Z,12748589,2,0,,,1694990961,FX2 To NW 5th & Hoyt,4509,45.51008,-122.682045,290,38,13780,STOPPED_AT
18000,2023-09-17T22:49:32.484965Z,12748132,2,0,,,1694990946,FX2 To Gresham,4512,45.50802,-122.68275,89,8,3397,IN_TRANSIT_TO
18001,2023-09-17T22:49:32.488065Z,12748588,2,0,,,1694990958,FX2 To NW Irving & 5th,4514,45.527557,-122.67662,356,43,3007,IN_TRANSIT_TO
18002,2023-09-17T22:49:32.490697Z,12748133,2,0,,,1694990967,FX2 To Gresham,4517,45.52602,-122.675514,179,2,9301,IN_TRANSIT_TO
18003,2023-09-17T22:49:32.494323Z,12748129,2,0,,,1694990952,FX2 To Gresham,4518,45.50406,-122.52525,89,29,1389,IN_TRANSIT_TO
18004,2023-09-17T22:49:32.496933Z,12748131,2,0,,,1694990955,FX2 To Gresham,4520,45.504837,-122.64903,90,11,1435,IN_TRANSIT_TO
18006,2023-09-17T22:49:32.501831Z,12748594,2,0,,,1694990964,FX2 To Portland,4531,45.502037,-122.41778,358,2,14232,IN_TRANSIT_TO
18013,2023-09-17T22:49:32.519373Z,12748593,2,0,,,1694990970,FX2 To Portland,3736,45.50459,-122.48448,270,9,1423,STOPPED_AT
18015,2023-09-17T22:49:32.52493Z,12748128,2,0,,,1694990967,FX2 To Gresham,3931,45.504425,-122.50135,87,32,1409,STOPPED_AT
18016,2023-09-17T22:49:32.528658Z,12748597,2,0,,,1694990970,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
18017,2023-09-17T22:49:32.531781Z,12748590,2,0,,,1694990952,FX2 To Portland,4016,45.50482,-122.6449,270,33,14243,IN_TRANSIT_TO
18026,2023-09-17T22:49:47.839779Z,12748592,2,0,,,1694990964,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
18028,2023-09-17T22:49:47.844316Z,12748591,2,0,,,1694990970,FX2 To Portland,3321,45.504604,-122.57572,271,23,1499,IN_TRANSIT_TO
18029,2023-09-17T22:49:47.846531Z,12748589,2,0,,,1694990961,FX2 To NW 5th & Hoyt,4509,45.51008,-122.682045,290,38,13780,STOPPED_AT
18030,2023-09-17T22:49:47.848874Z,12748132,2,0,,,1694990976,FX2 To Gresham,4512,45.507847,-122.68057,92,8,3397,IN_TRANSIT_TO
18031,2023-09-17T22:49:47.851164Z,12748588,2,0,,,1694990958,FX2 To NW Irving & 5th,4514,45.527557,-122.67662,356,43,3007,IN_TRANSIT_TO
18032,2023-09-17T22:49:47.855674Z,12748133,2,0,,,1694990967,FX2 To Gresham,4517,45.52602,-122.675514,179,2,9301,IN_TRANSIT_TO
18033,2023-09-17T22:49:47.858309Z,12748129,2,0,,,1694990982,FX2 To Gresham,4518,45.50408,-122.522,89,30,13881,IN_TRANSIT_TO
18034,2023-09-17T22:49:47.861524Z,12748131,2,0,,,1694990985,FX2 To Gresham,4520,45.504826,-122.646,91,11,1435,STOPPED_AT
18036,2023-09-17T22:49:47.867041Z,12748594,2,0,,,1694990964,FX2 To Portland,4531,45.502037,-122.41778,358,2,14232,IN_TRANSIT_TO
18043,2023-09-17T22:49:47.884418Z,12748593,2,0,,,1694990970,FX2 To Portland,3736,45.50459,-122.48448,270,9,1423,STOPPED_AT
18045,2023-09-17T22:49:47.889044Z,12748128,2,0,,,1694990967,FX2 To Gresham,3931,45.504425,-122.50135,87,32,1409,STOPPED_AT
18046,2023-09-17T22:49:47.891581Z,12748597,2,0,,,1694990970,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
18047,2023-09-17T22:49:47.893927Z,12748590,2,0,,,1694990982,FX2 To Portland,4016,45.50483,-122.6463,270,34,14244,IN_TRANSIT_TO
18056,2023-09-17T22:50:03.194047Z,12748592,2,0,,,1694990994,FX2 To Portland,3305,45.504097,-122.53835,270,17,1381,STOPPED_AT
18058,2023-09-17T22:50:03.200628Z,12748591,2,0,,,1694991000,FX2 To Portland,3321,45.504856,-122.57884,283,23,1499,IN_TRANSIT_TO
18059,2023-09-17T22:50:03.203707Z,12748589,2,0,,,1694990991,FX2 To NW 5th & Hoyt,4509,45.510082,-122.68206,290,38,13780,STOPPED_AT
18060,2023-09-17T22:50:03.206381Z,12748132,2,0,,,1694990976,FX2 To Gresham,4512,45.507847,-122.68057,92,8,3397,IN_TRANSIT_TO
18061,2023-09-17T22:50:03.209488Z,12748133,2,0,,,1694990997,FX2 To Gresham,4517,45.525753,-122.67551,178,2,9301,IN_TRANSIT_TO
18062,2023-09-17T22:50:03.212927Z,12748129,2,0,,,1694990982,FX2 To Gresham,4518,45.50408,-122.522,89,30,13881,IN_TRANSIT_TO
18063,2023-09-17T22:50:03.215818Z,12748131,2,0,,,1694990985,FX2 To Gresham,4520,45.504826,-122.646,91,11,1435,STOPPED_AT
18065,2023-09-17T22:50:03.221067Z,12748594,2,0,,,1694990994,FX2 To Portland,4531,45.50305,-122.417984,268,2,14232,IN_TRANSIT_TO
18072,2023-09-17T22:50:03.242796Z,12748593,2,0,,,1694991000,FX2 To Portland,3736,45.504585,-122.489235,269,10,14236,IN_TRANSIT_TO
18074,2023-09-17T22:50:03.248267Z,12748128,2,0,,,1694990988,FX2 To Gresham,3931,45.50444,-122.50083,87,33,1415,IN_TRANSIT_TO
18075,2023-09-17T22:50:03.251322Z,12748597,2,0,,,1694991000,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
18076,2023-09-17T22:50:03.254915Z,12748590,2,0,,,1694990982,FX2 To Portland,4016,45.50483,-122.6463,270,34,14244,IN_TRANSIT_TO
18085,2023-09-17T22:50:18.570971Z,12748592,2,0,,,1694991009,FX2 To Portland,3305,45.5041,-122.53843,270,18,14238,IN_TRANSIT_TO
18087,2023-09-17T22:50:18.576001Z,12748591,2,0,,,1694991000,FX2 To Portland,3321,45.504856,-122.57884,283,23,1499,IN_TRANSIT_TO
18088,2023-09-17T22:50:18.578198Z,12748589,2,0,,,1694991009,FX2 To NW 5th & Hoyt,4509,45.51021,-122.68253,290,39,11486,IN_TRANSIT_TO
18089,2023-09-17T22:50:18.580598Z,12748132,2,0,,,1694991006,FX2 To Gresham,4512,45.507885,-122.679085,85,9,13732,IN_TRANSIT_TO
18090,2023-09-17T22:50:18.583076Z,12748133,2,0,,,1694990997,FX2 To Gresham,4517,45.525753,-122.67551,178,2,9301,IN_TRANSIT_TO
18091,2023-09-17T22:50:18.585451Z,12748129,2,0,,,1694991012,FX2 To Gresham,4518,45.50411,-122.518166,89,30,13881,IN_TRANSIT_TO
18092,2023-09-17T22:50:18.587873Z,12748131,2,0,,,1694991006,FX2 To Gresham,4520,45.504826,-122.64575,90,12,1441,IN_TRANSIT_TO
18094,2023-09-17T22:50:18.592471Z,12748594,2,0,,,1694990994,FX2 To Portland,4531,45.50305,-122.417984,268,2,14232,IN_TRANSIT_TO
18101,2023-09-17T22:50:18.609879Z,12748593,2,0,,,1694991000,FX2 To Portland,3736,45.504585,-122.489235,269,10,14236,IN_TRANSIT_TO
18103,2023-09-17T22:50:18.614666Z,12748128,2,0,,,1694990988,FX2 To Gresham,3931,45.50444,-122.50083,87,33,1415,IN_TRANSIT_TO
18104,2023-09-17T22:50:18.622046Z,12748597,2,0,,,1694991000,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
18105,2023-09-17T22:50:18.625505Z,12748590,2,0,,,1694991012,FX2 To Portland,4016,45.50484,-122.650536,270,34,14244,IN_TRANSIT_TO
18114,2023-09-17T22:50:33.924423Z,12748592,2,0,,,1694991009,FX2 To Portland,3305,45.5041,-122.53843,270,18,14238,IN_TRANSIT_TO
18116,2023-09-17T22:50:33.929247Z,12748591,2,0,,,1694991033,FX2 To Portland,3321,45.504974,-122.57953,284,24,14240,IN_TRANSIT_TO
18117,2023-09-17T22:50:33.93201Z,12748589,2,0,,,1694991009,FX2 To NW 5th & Hoyt,4509,45.51021,-122.68253,290,39,11486,IN_TRANSIT_TO
18118,2023-09-17T22:50:33.935489Z,12748132,2,0,,,1694991006,FX2 To Gresham,4512,45.507885,-122.679085,85,9,13732,IN_TRANSIT_TO
18119,2023-09-17T22:50:33.937787Z,12748133,2,0,,,1694991027,FX2 To Gresham,4517,45.524704,-122.67546,178,2,9301,STOPPED_AT
18120,2023-09-17T22:50:33.94008Z,12748129,2,0,,,1694991012,FX2 To Gresham,4518,45.50411,-122.518166,89,30,13881,IN_TRANSIT_TO
18121,2023-09-17T22:50:33.9424Z,12748131,2,0,,,1694991006,FX2 To Gresham,4520,45.504826,-122.64575,90,12,1441,IN_TRANSIT_TO
18123,2023-09-17T22:50:33.946941Z,12748594,2,0,,,1694991024,FX2 To Portland,4531,45.503036,-122.41898,268,2,14232,STOPPED_AT
18130,2023-09-17T22:50:33.96379Z,12748593,2,0,,,1694991030,FX2 To Portland,3736,45.50457,-122.49422,269,11,1416,IN_TRANSIT_TO
18132,2023-09-17T22:50:33.968606Z,12748128,2,0,,,1694991018,FX2 To Gresham,3931,45.504547,-122.49712,87,33,1415,STOPPED_AT
18133,2023-09-17T22:50:33.970949Z,12748597,2,0,,,1694991027,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
18134,2023-09-17T22:50:33.973067Z,12748590,2,0,,,1694991012,FX2 To Portland,4016,45.50484,-122.650536,270,34,14244,IN_TRANSIT_TO
18143,2023-09-17T22:50:49.270092Z,12748592,2,0,,,1694991039,FX2 To Portland,3305,45.504135,-122.54187,270,18,14238,IN_TRANSIT_TO
18145,2023-09-17T22:50:49.275033Z,12748591,2,0,,,1694991033,FX2 To Portland,3321,45.504974,-122.57953,284,24,14240,IN_TRANSIT_TO
18146,2023-09-17T22:50:49.277532Z,12748589,2,0,,,1694991039,FX2 To NW 5th & Hoyt,4509,45.510365,-122.68312,290,39,11486,IN_TRANSIT_TO
18147,2023-09-17T22:50:49.279869Z,12748132,2,0,,,1694991036,FX2 To Gresham,4512,45.507927,-122.67786,89,9,13732,IN_TRANSIT_TO
18148,2023-09-17T22:50:49.282272Z,12748133,2,0,,,1694991048,FX2 To Gresham,4517,45.52325,-122.675415,178,3,7642,IN_TRANSIT_TO
18149,2023-09-17T22:50:49.284599Z,12748129,2,0,,,1694991042,FX2 To Gresham,4518,45.50416,-122.513985,89,31,1400,IN_TRANSIT_TO
18150,2023-09-17T22:50:49.287023Z,12748131,2,0,,,1694991036,FX2 To Gresham,4520,45.50481,-122.64173,90,12,1441,IN_TRANSIT_TO
18152,2023-09-17T22:50:49.29245Z,12748594,2,0,,,1694991042,FX2 To Portland,4531,45.503036,-122.41904,268,2,14232,STOPPED_AT
18159,2023-09-17T22:50:49.310267Z,12748593,2,0,,,1694991030,FX2 To Portland,3736,45.50457,-122.49422,269,11,1416,IN_TRANSIT_TO
18161,2023-09-17T22:50:49.314778Z,12748128,2,0,,,1694991042,FX2 To Gresham,3931,45.504562,-122.496605,87,34,1418,IN_TRANSIT_TO
18162,2023-09-17T22:50:49.31711Z,12748597,2,0,,,1694991027,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
18163,2023-09-17T22:50:49.319353Z,12748590,2,0,,,1694991042,FX2 To Portland,4016,45.50486,-122.6545,270,34,14244,IN_TRANSIT_TO
18172,2023-09-17T22:51:04.623196Z,12748592,2,0,,,1694991039,FX2 To Portland,3305,45.504135,-122.54187,270,18,14238,IN_TRANSIT_TO
18174,2023-09-17T22:51:04.628093Z,12748591,2,0,,,1694991063,FX2 To Portland,3321,45.505398,-122.583,269,24,14240,IN_TRANSIT_TO
18175,2023-09-17T22:51:04.630413Z,12748589,2,0,,,1694991039,FX2 To NW 5th & Hoyt,4509,45.510365,-122.68312,290,39,11486,IN_TRANSIT_TO
18176,2023-09-17T22:51:04.632674Z,12748132,2,0,,,1694991036,FX2 To Gresham,4512,45.507927,-122.67786,89,9,13732,IN_TRANSIT_TO
18177,2023-09-17T22:51:04.635811Z,12748133,2,0,,,1694991048,FX2 To Gresham,4517,45.52325,-122.675415,178,3,7642,IN_TRANSIT_TO
18178,2023-09-17T22:51:04.638238Z,12748129,2,0,,,1694991042,FX2 To Gresham,4518,45.50416,-122.513985,89,31,1400,IN_TRANSIT_TO
18179,2023-09-17T22:51:04.640857Z,12748131,2,0,,,1694991036,FX2 To Gresham,4520,45.50481,-122.64173,90,12,1441,IN_TRANSIT_TO
18181,2023-09-17T22:51:04.645557Z,12748594,2,0,,,1694991042,FX2 To Portland,4531,45.503036,-122.41904,268,2,14232,STOPPED_AT
18188,2023-09-17T22:51:04.66267Z,12748593,2,0,,,1694991060,FX2 To Portland,3736,45.504566,-122.49615,269,11,1416,STOPPED_AT
18190,2023-09-17T22:51:04.675314Z,12748128,2,0,,,1694991042,FX2 To Gresham,3931,45.504562,-122.496605,87,34,1418,IN_TRANSIT_TO
18191,2023-09-17T22:51:04.678023Z,12748597,2,0,,,1694991060,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
18192,2023-09-17T22:51:04.680408Z,12748590,2,0,,,1694991042,FX2 To Portland,4016,45.50486,-122.6545,270,34,14244,IN_TRANSIT_TO
18201,2023-09-17T22:51:19.987137Z,12748592,2,0,,,1694991069,FX2 To Portland,3305,45.504154,-122.54418,270,18,14238,STOPPED_AT
18203,2023-09-17T22:51:19.992799Z,12748591,2,0,,,1694991063,FX2 To Portland,3321,45.505398,-122.583,269,24,14240,IN_TRANSIT_TO
18204,2023-09-17T22:51:19.995438Z,12748589,2,0,,,1694991069,FX2 To NW 5th & Hoyt,4509,45.510914,-122.683044,20,39,11486,IN_TRANSIT_TO
18205,2023-09-17T22:51:19.997936Z,12748132,2,0,,,1694991066,FX2 To Gresham,4512,45.50716,-122.67551,168,9,13732,IN_TRANSIT_TO
18206,2023-09-17T22:51:20.000811Z,12748133,2,0,,,1694991075,FX2 To Gresham,4517,45.52208,-122.675766,193,3,7642,IN_TRANSIT_TO
18207,2023-09-17T22:51:20.007131Z,12748129,2,0,,,1694991072,FX2 To Gresham,4518,45.504208,-122.51107,88,31,1400,STOPPED_AT
